issueId,prId,prTitle,prDescription,prStatus,prFilePaths,prCreatorLoginId,prCreatedDate,prMergedDate
 ```
 
 This behaviour was introduced in this [PR](https://github.com/rails/rails/pull/33808)  and this has been included in Rails 6.0.0.
 Also  the behaviour of persistently keeping the `html_safe` flag from the `[]` function was introduced in this [commit](https://github.com/rails/rails/commit/8ccaa34103f1c37f7549f7f6c47a21dba21624db) from 2012.  
 
 ### Detail
 
 Since `String#slice` is an alias method of `String#[]`  I believe `SafeBuffer`'s `slice` and `[]` functions should also have the same parity. 
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 
 cc @flavorjones 
 ",closed,activesupport/CHANGELOG.md; activesupport/lib/active_support/core_ext/string/output_safety.rb; activesupport/test/safe_buffer_test.rb,ggmichaelgo,2023-02-09T20:47:16Z,2023-02-09T21:24:09Z

47323,47340,Deprecate initialize memcache store with dalli client,"Part of #47323
 The full fix will be to remove support for the `Dalli::Client` option when initializing a `MemCacheStore`
 
 ### Motivation / Background
 
 Following up on [#47323](https://github.com/rails/rails/issues/47323). Many options are not forwarded to the Dalli client when it is initialized from the `ActiveSupport::Cache::MemCacheStore`. This is to support a broader set of features powered by the implementation. When an instance of a client is passed on the initializer  it takes precedence  and we have no control over which attributes will be overridden or re-processed on the client side; this is by design and should remain as such to allow both projects to progress independently. 
 Having this option introduces several potential bugs that are difficult to pinpoint and get multiplied by which version of the tool is used and how each evolves.
 During the conversation on the issue  the `Dalli` client maintainer supports [deprecating](https://github.com/rails/rails/issues/47323#issuecomment-1424292456) this option.
 
 ### Detail
 
 This Pull Request adds a deprecation warning any time the `ActiveSupport::Cache::MemCacheStore` is initialized with an instance of a `Dalli::Client` instead of providing the address(es) of the memcache server(s) and any additional options to let the `MemCacheStore` implementation handle the provisioning of the client.
 
 Removing this implicit dependency will ensure each library can evolve separately and cements the usage of `Dalli::Client` as an [implementation detail](https://github.com/rails/rails/issues/21595#issuecomment-139815433)
 
 We can not remove a supported feature overnight  so we should add a deprecation warning for the next minor release(7.2 at this time).
 
 A constant on the `Cache` namespace was only used to restrict options passed to the `Dalli::Client` initializer that now lives on the `MemCacheStore` class.
 
 ### Additional information
 
 The main issue with allowing this approach is regarding potential misbehaviors and bugs because of both implementations' different strategies when dealing with keys  namespaces  and compression.
 One example of functionality has already diverged between the two and how [fixing it](https://github.com/aledustet/rails/pull/1/files) would further increase the coupling between both libraries.
 A follow-up to this would still be an attempt to include the key truncation recovery mechanism on `ActiveSupport` to the `Dalli` client  but this will not be the only time both libraries stray  and it will be up to maintainers to catch up.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [X] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [X] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [X] Tests are added or updated if you fix a bug or add a feature.
 * [X] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activesupport/CHANGELOG.md; activesupport/lib/active_support/cache/mem_cache_store.rb; activesupport/test/cache/stores/mem_cache_store_test.rb,aledustet,2023-02-09T17:12:17Z,2023-02-28T20:35:13Z

47267,47273,Fixes encoding/decoding Data object via as_json,"### Motivation / Background
 
 Add as_json method for the new Data object introduced in Ruby 3.2 so Data objects can be encoded/decoded.
 
 ```
 data = Data.define(:name).new(:test)
 data.as_json
 ```
 
 This Pull Request has been created because https://github.com/rails/rails/issues/47267
 
 cc/ @eileencodes 
 
 ### Additional information
 
 Run the tests in Ruby 3.2 only.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [ ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activesupport/lib/active_support/core_ext/object/json.rb; activesupport/test/json/encoding_test.rb,hahmed,2023-02-06T12:17:21Z,2023-02-07T19:58:07Z

47216,47394,Clear up common questions releases,"We often get asked about bug fixes for unsupported series  and NPM security release version scheme.
 
 cc #47390  #39351  #47216
 ",closed,guides/source/maintenance_policy.md,zzak,2023-02-15T09:11:07Z,2023-02-16T01:17:17Z

47203,47320,Fix state leakage between tests,"### Motivation / Background
 Fixes https://github.com/rails/rails/issues/47203
 
 ### Detail
 
 The issue was about a test failing when executed in a particular order as part a series of tests described as below:
 ```
 ARCONN=postgresql bin/test test/cases/validations/uniqueness_validation_test.rb test/cases/adapters/postgresql/postgresql_adapter_test.rb -n ""/^(?:UniquenessValidationTest#(?:test_validate_case_insensitive_uniqueness)|ActiveRecord::ConnectionAdapters::PostgreSQLAdapterTest#(?:test_unparsed_defaults_are_at_least_set_when_saving|test_only_check_for_insensitive_comparison_capability_once))$/"" --seed 21290 -v
 ```
 
 This test command runs the following tests in that order:
 
 1. UniquenessValidationTest#test_validate_case_insensitive_uniqueness
 2. ActiveRecord::ConnectionAdapters::PostgreSQLAdapterTest#test_unparsed_defaults_are_at_least_set_when_saving
 3. ActiveRecord::ConnectionAdapters::PostgreSQLAdapterTest#test_only_check_for_insensitive_comparison_capability_once
 
 The 1st and 2nd tests passes but the last one fails.
 
 The below assertion is where the test fails because it's expecting queries to be run when `case_insensitive_comparison` is called but no queries are executed. 
 ```
 assert_queries :any  ignore_none: true do
   @connection.case_insensitive_comparison(attribute  ""foo"")
 end
 ```
 
 This is happening for two reasons: 
 **1) Schema cache not being cleared between tests**
 
  The purpose of the `case_insensitive_comparison` method is to perform a case insensitive comparison for the given attribute against a value. But the method needs to know if a comparison is possible based on the column type of the attribute being compared. To find out if it is capable of doing it  it run queries against Postgres which will return a boolean result. `true` if case insensitive comparison is possible for the column type of the attribute  otherwise `false`.
 
 However  querying the database every time the method `case_insensitive_comparison` is called is not optimal for performance. So  a prior [PR](https://github.com/rails/rails/commit/b39050e8d574b814d3580688276e933a3d08aca8) tackled this issue by introducing a local cache layer aka `@case_insensitive_cache`  so that queries to the database are only done once.
 
 So when debugging the 3rd test  we noticed that the `case_insensitive_comparison` method was looking up the column type `integer` in the cache `@case_insensitive_cache` when it should have been looking up  `example_type` based on the table created in the test. ![first_screenshot](https://user-images.githubusercontent.com/13633237/217651038-3e29ef54-39a8-45bd-bb4a-2f96baacd36a.jpg)
 
 We noticed that both the failing test and the second test ActiveRecord::ConnectionAdapters::PostgreSQLAdapterTest#test_unparsed_defaults_are_at_least_set_when_saving both create a table called ""ex"" but with different column_types for the `number` attribute. When we skip the second test  the failing test now passes because it now looks up `example_type` in the `@case_insensitive_cache`.  We printed out the logs when debugging to see exactly what was happening behind the scenes and we saw that both tests were properly creating and dropping the tables during their lifecycle. We confirmed this by checking the postgres database. 
 
 This led us to discover that Rails has a schema cache for performance reasons. We realized that the column_type used by the failing test was coming from the schema cache and NOT from what was defined in the table creation within the test. 
 The third test (failing one) is  loading the  column_type for `number` from the schema cache populated by the table creation in the second test because both tests have the same table name e.g. ""ex"" and column name e.g. ""number"". 
 
 To fix that  we clear the schema cache using `clear_data_source_cache!` on the table ""ex"". 
 
 **2) `@case_insensitive_cache` not being cleared between tests**
 
 The `case_insensitive_comparison` method uses a local cache between successive calls and the failing test was testing the functionality of that cache  and asserting that the queries against postgres were only performed once assuming that the cache was empty. But we found that the cache was not empty when the 3rd test executes because the 1st test also calls the `case_insensitive_comparison` method which populated the cache for column type `integer`. 
